Date Published,Passenger Country,Trip_verified,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Inflight Entertainment,Wifi & Connectivity,ryanair_review,exclamation_marks,question_marks,comment_length,never,again,online,delayed,cheap,legroom,Sentiment,Year Published,Month Published,Day Published,Year Flown,Month Flown,Day Flown
2016-12-04,United Kingdom,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Paris,Venice,3.0,3.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7997809566180714,False,False,False,False,False,False,1,2016,12,4,2016.0,5.0,1.0
2015-09-15,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,London,Jerez,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.5392467428906326,False,False,False,False,False,False,-1,2015,9,15,2015.0,9.0,1.0
2013-10-02,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5362603053547584,False,False,False,False,False,False,1,2013,10,2,,,
2015-09-26,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,Birmingham,Lanzarote,1.0,3.0,3.0,1.0,1.0,no,1.0,1.0,False,5.586119154634135,1.7457718053803446,3.665073004623751,True,True,True,False,False,False,-1,2015,9,26,2015.0,9.0,1.0
2017-09-02,Ireland,Verified Review,Boeing 737-800,Solo Leisure,Economy Class,Knock,London,2.0,4.0,4.0,2.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.3335720882460957,False,True,False,False,False,False,0,2017,9,2,2017.0,8.0,1.0
2018-01-13,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Manchester,Malaga,3.0,1.0,1.0,5.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7355076270416536,False,False,False,False,False,False,-1,2018,1,13,2018.0,1.0,1.0
2015-10-27,United States,Missing,Boeing 737-800,Family Leisure,Economy Class,Ancona,London,3.0,4.0,-1.0,2.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.08420455400061996,False,True,True,False,False,False,0,2015,10,27,2015.0,6.0,1.0
2018-02-20,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Tallinn,London,1.0,3.0,-1.0,2.0,1.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,0.9313140533067811,False,True,False,False,False,False,-1,2018,2,20,2018.0,2.0,1.0
2014-07-27,Finland,Missing,Missing,,Economy Class,,,3.0,4.0,0.0,,4.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.7269378497647979,False,False,False,False,False,False,1,2014,7,27,,,
2017-06-14,United States,Verified Review,Missing,Solo Leisure,Economy Class,Barcelona,Santiago de Compostela,2.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.5478165201674883,False,True,True,False,False,False,-1,2017,6,14,2017.0,5.0,1.0
2018-05-13,Portugal,Trip Verified,Boeing 737-800,Business,Economy Class,Porto,Ponta Delgada,3.0,4.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.9741629396910596,True,False,True,False,True,False,1,2018,5,13,2018.0,3.0,1.0
2013-09-08,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.926185171451693,False,True,False,False,False,False,1,2013,9,8,,,
2020-01-30,Bulgaria,Trip Verified,Boeing 738,Business,Economy Class,Sofia,Einhoven,1.0,2.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0654440522005981,False,False,False,False,False,False,-1,2020,1,30,2020.0,1.0,1.0
2019-08-20,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,London,Athens,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8811938407482005,False,False,False,False,False,False,-1,2019,8,20,2019.0,8.0,1.0
2017-06-08,United Kingdom,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,London,Poitiers,2.0,5.0,2.0,1.0,3.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,0.38499075190722987,False,False,False,False,False,False,-1,2017,6,8,2017.0,6.0,1.0
2018-10-18,Canada,Trip Verified,Missing,Couple Leisure,Economy Class,Santorini,Athens,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.2221649836469715,False,False,False,False,False,False,-1,2018,10,18,2018.0,5.0,1.0
2013-11-21,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,-0.5062660848857634,False,False,False,True,False,False,1,2013,11,21,,,
2014-02-27,United Kingdom,Missing,Missing,,Economy Class,,,1.0,1.0,0.0,,4.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.04219966083300168,False,False,False,False,True,False,-1,2014,2,27,,,
2018-01-25,Germany,Trip Verified,Boeing 737-800,Business,Economy Class,Glasgow,Berlin,4.0,4.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,1.0062996044792685,False,False,False,False,False,False,1,2018,1,25,2018.0,1.0,1.0
2014-07-17,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,1.3448058069150688,False,False,False,False,False,False,1,2014,7,17,,,
2014-07-29,United Kingdom,Missing,Missing,,Economy Class,,,5.0,4.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.0611591635621704,True,False,False,False,True,False,1,2014,7,29,,,
2018-02-16,Ireland,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Cologne,Dublin,3.0,2.0,2.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.380705863268802,False,True,False,False,False,False,-1,2018,2,16,2018.0,2.0,1.0
2014-04-25,Netherlands,Missing,Missing,,Economy Class,,,3.0,3.0,0.0,,2.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.01993122442420218,False,False,False,False,True,False,-1,2014,4,25,,,
2016-07-10,United Kingdom,Missing,Missing,Family Leisure,Economy Class,Bournemouth,Valletta,4.0,4.0,1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.1836009859011208,False,False,False,False,False,False,-1,2016,7,10,2016.0,6.0,1.0
2018-10-09,Ireland,Trip Verified,Missing,Couple Leisure,Economy Class,Dublin,Bologna,4.0,5.0,4.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.13348077334254027,False,False,False,False,False,False,1,2018,10,9,2018.0,10.0,1.0
2023-03-25,Croatia,Trip Verified,Airbus A320,Solo Leisure,Economy Class,Zagreb,Malaga,3.0,5.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.2406029893032366,False,False,False,False,False,False,1,2023,3,25,2023.0,3.0,1.0
2018-07-31,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,Ibiza,Liverpool,1.0,2.0,2.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,1.7457718053803446,-0.06492255512769464,False,False,False,True,False,False,-1,2018,7,31,2018.0,7.0,1.0
2019-05-10,United Kingdom,Trip Verified,Fr8852,Solo Leisure,Economy Class,Valletta,London,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.14717943247448406,False,False,True,False,False,False,-1,2019,5,10,2019.0,5.0,1.0
2013-12-25,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,1.199119593208522,False,False,False,False,True,False,-1,2013,12,25,,,
2015-05-29,Spain,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.0611591635621704,False,False,False,False,False,False,1,2015,5,29,,,
2019-11-06,Cyprus,Trip Verified,Boeing 737,Couple Leisure,Economy Class,Tel Aviv,Paphos,2.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8276327327678524,False,False,True,False,False,False,-1,2019,11,6,2019.0,11.0,1.0
2020-10-30,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,London,Thessaloniki,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0911533840311654,False,False,False,False,False,False,1,2020,10,30,2020.0,10.0,1.0
2015-08-27,Sweden,Missing,Missing,Business,Economy Class,Stockholm,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.4205683121172064,False,False,False,False,False,False,-1,2015,8,27,2015.0,5.0,1.0
2021-09-05,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,London,Rzeszow,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,1.687596897989297,False,False,False,False,False,False,-1,2021,9,5,2021.0,9.0,1.0
2019-08-24,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Barcelona,Edinburgh,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0033131669433943,False,False,False,False,False,False,-1,2019,8,24,2019.0,8.0,1.0
2019-04-15,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Madrid,Manchester,3.0,2.0,-1.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.403428757563495,False,False,False,False,False,False,0,2019,4,15,2019.0,4.0,1.0
2016-10-13,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,Lanzarote,Bristol,4.0,3.0,1.0,5.0,3.0,no,1.0,1.0,False,-0.43995890559532946,1.7457718053803446,-0.07134988808533642,False,False,False,False,False,False,-1,2016,10,13,2016.0,10.0,1.0
2018-12-23,Greece,Trip Verified,Missing,Solo Leisure,Economy Class,Athens,Thessaloniki,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.39057409164821144,True,True,False,False,False,False,-1,2018,12,23,2018.0,12.0,1.0
2018-03-05,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Manchester,Barcelona,3.0,3.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,1.8011464469076353,False,False,False,False,False,False,-1,2018,3,5,2017.0,11.0,1.0
2018-12-08,United Kingdom,Not Verified,Missing,Couple Leisure,Economy Class,London,Belfast,1.0,,-1.0,,1.0,yes,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,-0.31773098479493794,True,True,True,False,True,False,-1,2018,12,8,2018.0,12.0,1.0
2019-11-08,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,London,Tallinn,3.0,3.0,2.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.4227107564364203,False,False,False,True,False,False,0,2019,11,8,2019.0,10.0,1.0
2015-08-22,United Kingdom,Missing,Boeing 747,Family Leisure,Economy Class,London,Crete,1.0,2.0,1.0,3.0,3.0,no,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,3.542953678428557,True,True,False,False,False,False,-1,2015,8,22,2015.0,8.0,1.0
2019-07-26,United States,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Billund,Manchester,5.0,3.0,-1.0,5.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.47925830195264263,False,False,False,False,False,False,-1,2019,7,26,2019.0,7.0,1.0
2020-02-08,Spain,Not Verified,Missing,Couple Leisure,Economy Class,Barcelona,Porto,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9647491691975437,False,True,False,True,False,False,-1,2020,2,8,2020.0,2.0,1.0
2017-12-16,Spain,Trip Verified,Boeing 737,Family Leisure,Economy Class,Palma de Mallorca,Barcelona,2.0,2.0,-1.0,1.0,4.0,no,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,1.190549815931666,False,False,False,False,False,False,-1,2017,12,16,2017.0,12.0,1.0
2019-04-26,Hungary,Trip Verified,Boeing 737,Business,Economy Class,Bologna,Barcelona,2.0,1.0,-1.0,3.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.2320332120263809,True,False,False,False,False,False,-1,2019,4,26,2019.0,3.0,1.0
2014-11-11,Ireland,Missing,Missing,,Economy Class,,,4.0,5.0,3.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.004934114189704696,False,True,False,False,False,False,1,2014,11,11,,,
2017-09-05,United Kingdom,Verified Review,Missing,Couple Leisure,Economy Class,Liverpool,Barcelona,4.0,5.0,3.0,5.0,5.0,yes,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,1.2055469261661638,True,True,False,True,False,False,1,2017,9,5,2017.0,8.0,1.0
2018-06-12,Portugal,Trip Verified,Missing,Couple Leisure,Economy Class,Milan,Porto,2.0,3.0,2.0,2.0,2.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6905162963381611,False,False,False,False,False,False,-1,2018,6,12,2018.0,6.0,1.0
2014-04-27,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,4.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.3391554279870772,False,False,False,False,False,False,1,2014,4,27,,,
2017-08-23,Italy,Verified Review,Boeing 737-800,Family Leisure,Economy Class,Catania,Milan,3.0,4.0,-1.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.3562949825407886,False,False,False,False,False,False,1,2017,8,23,2017.0,8.0,1.0
2018-06-25,United Kingdom,Trip Verified,Boeing 737-800,Business,Economy Class,Cologne,Manchester,5.0,5.0,5.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.42699564507484816,False,False,False,False,False,False,1,2018,6,25,2018.0,6.0,1.0
2019-04-01,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Valletta,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8811938407482005,True,True,False,False,False,False,-1,2019,4,1,2019.0,3.0,1.0
2023-06-24,Germany,Trip Verified,Boeing 737 MAX,Couple Leisure,Economy Class,Dublin,Edinburgh,3.0,3.0,-1.0,2.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0118829442202502,False,False,False,False,False,False,0,2023,6,24,2023.0,6.0,1.0
2019-05-07,United States,Trip Verified,Missing,Business,Economy Class,Berlin,Athens,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,1.970472318496456,1.7457718053803446,0.9998722715216267,True,False,True,False,False,False,-1,2019,5,7,2019.0,5.0,1.0
2019-07-16,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Dublin,Manchester,4.0,4.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-1.1447144920115135,False,False,False,False,False,False,1,2019,7,16,2019.0,7.0,1.0
2023-08-24,United Arab Emirates,Trip Verified,Missing,Couple Leisure,Economy Class,Malaga,Lisbon,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.2256058790687391,True,False,False,True,True,False,-1,2023,8,24,2023.0,8.0,1.0
2022-06-16,United States,Trip Verified,Missing,Couple Leisure,Economy Class,Brussels,Budapest,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8983333953019119,True,True,False,False,False,False,-1,2022,6,16,2022.0,6.0,1.0
2017-11-06,Canada,Verified Review,Missing,Solo Leisure,Economy Class,London,Prague,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.6361782343281628,False,False,True,False,False,False,-1,2017,11,6,2017.0,11.0,1.0
2014-05-18,United Kingdom,Missing,Missing,,Economy Class,,,4.0,3.0,4.0,,3.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.2920216529643708,False,False,False,False,False,False,-1,2014,5,18,,,
2022-07-04,Ireland,Not Verified,Boeing 737-800,Family Leisure,Economy Class,Berlin,Dublin,3.0,2.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8897636180250562,False,False,False,False,False,False,-1,2022,7,4,2021.0,11.0,1.0
2014-09-17,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,1.807573779865277,False,True,False,False,True,False,0,2014,9,17,,,
2023-06-28,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Newcastle,Fuertaventura,2.0,5.0,5.0,5.0,4.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.5898214133351066,False,False,False,True,False,False,1,2023,6,28,2023.0,6.0,1.0
2023-05-28,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Rome,Manchester,3.0,5.0,3.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.9313140533067811,False,False,True,False,False,True,-1,2023,5,28,2023.0,5.0,1.0
2015-02-24,France,Missing,Missing,,Economy Class,,,3.0,4.0,1.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.9133305055364095,False,True,False,False,False,False,1,2015,2,24,,,
2016-10-11,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,East Midlands,Tenerife,1.0,1.0,1.0,2.0,1.0,no,-1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.09147588017492199,False,False,False,False,False,False,-1,2016,10,11,2016.0,10.0,1.0
2016-10-20,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,Manchester,Madrid,1.0,3.0,1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6305278554001712,False,False,False,False,False,False,-1,2016,10,20,2016.0,10.0,1.0
2019-04-13,United States,Trip Verified,Missing,Couple Leisure,Economy Class,Barcelona,Porto,2.0,3.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.1455584852281737,True,False,False,False,False,False,-1,2019,4,13,2019.0,4.0,1.0
2014-10-28,Australia,Missing,Missing,,Economy Class,,,4.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.15062032789625168,True,False,False,False,False,False,1,2014,10,28,,,
2022-03-12,Ireland,Trip Verified,Boeing 737,Couple Leisure,Economy Class,Tenerife,Dublin,1.0,2.0,1.0,1.0,2.0,no,1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.993444938563985,False,False,False,False,True,False,-1,2022,3,12,2022.0,3.0,1.0
2015-07-03,Canada,Missing,Missing,Family Leisure,Economy Class,London,Cork,4.0,5.0,-1.0,4.0,5.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,0.3892756405456577,True,True,False,False,False,False,1,2015,7,3,2015.0,5.0,1.0
2021-11-13,United Kingdom,Not Verified,Missing,Couple Leisure,Economy Class,Manchester,Budapest,1.0,2.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9176153941748373,False,False,False,False,False,False,-1,2021,11,13,2021.0,11.0,1.0
2015-06-27,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,London,Jerez,2.0,3.0,1.0,1.0,5.0,no,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,2.968778600879225,True,True,False,False,True,False,-1,2015,6,27,2015.0,6.0,1.0
2016-03-07,Belgium,Missing,Boeing 737,Business,Economy Class,Brussels,Santander,2.0,4.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6433825213154547,False,False,False,False,False,False,0,2016,3,7,2016.0,3.0,1.0
2014-05-17,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,4.0,,5.0,yes,-1.0,-1.0,True,1.970472318496456,-0.2682527408267359,-0.3648647598176443,False,False,False,False,True,False,1,2014,5,17,,,
2023-12-08,Germany,Not Verified,Missing,Couple Leisure,Economy Class,Cologne,Palma de Mallorca,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,3.1756879305423493,1.7457718053803446,0.3871331962264438,False,False,True,False,False,False,-1,2023,12,8,2023.0,11.0,1.0
2017-09-26,United Kingdom,Verified Review,Boeing 737,Couple Leisure,Economy Class,Palma de Mallorca,Bournemouth,4.0,3.0,-1.0,3.0,1.0,no,-1.0,-1.0,False,1.970472318496456,3.759796351587425,-0.521263195120261,True,True,False,False,False,False,-1,2017,9,26,2017.0,9.0,1.0
2016-11-15,Portugal,Verified Review,Boeing 737-800,Solo Leisure,Economy Class,Rome,Lisbon,4.0,3.0,3.0,3.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.33999942120373744,False,False,False,False,True,False,1,2016,11,15,2016.0,11.0,1.0
2018-07-18,Denmark,Trip Verified,Missing,Couple Leisure,Economy Class,Copenhagen,Naples,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.33487053934864935,True,False,True,True,False,False,-1,2018,7,18,2018.0,7.0,1.0
2013-10-15,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.6969436292958029,False,False,False,False,False,False,1,2013,10,15,,,
2020-08-03,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,Birmingham,Porto,3.0,5.0,3.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.28130943136830117,False,False,True,False,False,False,-1,2020,8,3,2020.0,7.0,1.0
2020-02-09,Netherlands,Not Verified,Missing,Solo Leisure,Economy Class,Eindhoven,Athens,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6326702997193852,False,False,True,False,False,False,-1,2020,2,9,2020.0,2.0,1.0
2020-03-18,United Kingdom,Not Verified,Missing,Couple Leisure,Economy Class,London,Bremen,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.1270534403848985,False,False,False,False,False,False,-1,2020,3,18,2020.0,3.0,1.0
2022-10-30,United Kingdom,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Bodrum,Dublin,2.0,5.0,5.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7590745145530068,False,False,False,False,False,False,1,2022,10,30,2022.0,10.0,1.0
2019-06-10,Ireland,Trip Verified,Boeing 737,Solo Leisure,Economy Class,Dublin,Barcelona,2.0,4.0,-1.0,3.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.7127847327469606,False,False,False,False,False,False,0,2019,6,10,2019.0,5.0,1.0
2017-01-09,Ireland,Verified Review,Missing,Solo Leisure,Economy Class,Dublin,Budapest,1.0,5.0,4.0,5.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.8863227226032887,False,True,False,False,False,False,1,2017,1,9,2017.0,1.0,1.0
2017-01-16,United Kingdom,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Faro,Edinburgh,1.0,1.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.3648647598176443,False,False,False,False,False,False,-1,2017,1,16,2017.0,1.0,1.0
